division,family,result,cpu_time,wallclock_time,nb,solver
QF_UFBV,calc2,starexec-unknown,7198.8,7200.21,6,MathSAT
QF_UFBV,calc2,unsat,2963.44478,2964.53485,13,MathSAT
QF_UFIDL,20210312-Bouvier,starexec-unknown,73187.87,73202.78,61,MathSAT
QF_UFIDL,20210312-Bouvier,unsat,12381.2972,12345.4751,38,MathSAT
QF_UFIDL,RDS,sat,0.750569,0.7511312,7,MathSAT
QF_UFIDL,RDS,unsat,0.586463,0.5898171,3,MathSAT
QF_UFIDL,RTCL/b13_tf_100,unsat,0.047607,0.0476809,1,MathSAT
QF_UFIDL,UCLID-pred/BRP,unsat,0.035728,0.035781,1,MathSAT
QF_UFIDL,UCLID-pred/DLX,sat,0.197541,0.1977369,3,MathSAT
QF_UFIDL,UCLID-pred/DLX,unsat,0.178526,0.178562,1,MathSAT
QF_UFIDL,UCLID-pred/OOO,sat,0.332171,0.3323869,2,MathSAT
QF_UFIDL,UCLID-pred/aodv,sat,0.097356,0.0974282,2,MathSAT
QF_UFIDL,UCLID-pred/aodv,unsat,0.383444,0.383477,1,MathSAT
QF_UFIDL,UCLID-pred/bakery,sat,0.661075,0.661546,6,MathSAT
QF_UFIDL,UCLID-pred/ibm_cache,sat,1.758158,1.759838,11,MathSAT
QF_UFIDL,UCLID-pred/ibm_cache,unsat,1.06316,1.06336,1,MathSAT
QF_UFIDL,mathsat/EufLaArithmetic/vhard,unsat,1212.037331,1212.3371,10,MathSAT
QF_UFIDL,pete,sat,23.02542,23.02628,2,MathSAT
QF_UFIDL,pete,unsat,33.107218,33.107169,9,MathSAT
QF_UFIDL,pete2,starexec-unknown,11997.7,12000.64,10,MathSAT
QF_UFIDL,pete2,unsat,3578.0096289999997,3559.8158949999997,103,MathSAT
QF_UFIDL,pete3,sat,11.37218,8.19613,4,MathSAT
QF_UFIDL,uclid,starexec-unknown,1199.83,1200.01,1,MathSAT
QF_UFIDL,uclid,unsat,268.54176,263.7315999,16,MathSAT
QF_UFIDL,uclid2,sat,0.243593,0.243649,1,MathSAT
QF_UFIDL,uclid2,starexec-unknown,1199.88,1200.02,1,MathSAT
QF_UFIDL,uclid2,unsat,1250.7311,1250.9133,5,MathSAT
QF_UFLIA,mathsat/EufLaArithmetic/hard,unsat,4.404057,4.4051698,12,MathSAT
QF_UFLIA,mathsat/EufLaArithmetic/medium,unsat,0.41521399999999997,0.4156581,9,MathSAT
QF_UFLIA,mathsat/Hash,sat,17.593768,17.5989918,58,MathSAT
QF_UFLIA,mathsat/Wisa,sat,19.531047,19.555191,124,MathSAT
QF_UFLIA,mathsat/Wisa,unsat,1.441784,1.4431858,25,MathSAT
QF_UFLIA,wisas,sat,2078.1112940000003,2078.4403309,56,MathSAT
QF_UFLIA,wisas,starexec-unknown,2399.77,2400.04,2,MathSAT
QF_UFLIA,wisas,unsat,515.344039,515.3930451,14,MathSAT
QF_UFLRA,cpachecker-bmc-svcomp14,sat,0.14286,0.143095,1,MathSAT
QF_UFLRA,cpachecker-bmc-svcomp14,starexec-unknown,7199.13,7200.19,6,MathSAT
QF_UFLRA,cpachecker-induction-svcomp14,sat,92.648794,92.6973148,101,MathSAT
QF_UFLRA,cpachecker-induction-svcomp14,unsat,21.943479,21.9504695,31,MathSAT
QF_UFLRA,mathsat/RandomCoupled,sat,4.147746,4.161605,73,MathSAT
QF_UFLRA,mathsat/RandomCoupled,unsat,4.365537,4.372192,70,MathSAT
QF_UFLRA,mathsat/RandomDecoupled,sat,6.753937,6.7758731,140,MathSAT
QF_UFLRA,mathsat/RandomDecoupled,unsat,5.121672,5.134419,119,MathSAT
QF_UFNIA,201903-Zohar-alive,sat,204.193002,204.2441265,35,MathSAT
QF_UFNIA,201903-Zohar-alive,starexec-unknown,14398.57,14400.56,12,MathSAT
QF_UFNIA,201903-Zohar-alive,unsat,23.678911,23.6871848,23,MathSAT
QF_UFNIA,201903-Zohar-ic,sat,631.419088,631.5381667,80,MathSAT
QF_UFNIA,201903-Zohar-ic,starexec-unknown,34797.87,34801.67,29,MathSAT
QF_UFNIA,201903-Zohar-ic,unsat,4.4173219999999995,4.4202747,24,MathSAT
QF_UFNIA,20190906-CLEARSY/0000,starexec-unknown,0.038489999999999996,0.0407371,2,MathSAT
QF_UFNIA,20190906-CLEARSY/0001,starexec-unknown,0.11782,0.118156,6,MathSAT
QF_UFNIA,20190906-CLEARSY/0005,starexec-unknown,0.035552,0.0361761,2,MathSAT
QF_UFNIA,20190906-CLEARSY/0008,starexec-unknown,0.016496,0.016532,1,MathSAT
QF_UFNIA,20190906-CLEARSY/0009,starexec-unknown,0.127446,0.1331627,8,MathSAT
QF_UFNIA,20190909-CLEARSY/0014,starexec-unknown,0.016854,0.0168761,1,MathSAT
QF_UFNIA,20190909-CLEARSY/0015,starexec-unknown,0.130722,0.13161799999999999,8,MathSAT
QF_UFNIA,20190909-CLEARSY/0016,starexec-unknown,0.174339,0.1752151,10,MathSAT
QF_UFNIA,20190909-CLEARSY/0021,starexec-unknown,0.032444,0.0325421,2,MathSAT
QF_UFNIA,20190909-CLEARSY/0022,starexec-unknown,0.016092,0.0161421,1,MathSAT
QF_UFNIA,20190909-CLEARSY/0023,starexec-unknown,0.079686,0.0798968,5,MathSAT
QF_UFNRA,20190906-CLEARSY/0004,starexec-unknown,0.016025,0.0160601,1,MathSAT
QF_UFNRA,cas,sat,94.18559,94.19595,7,MathSAT
QF_UFNRA,cas,starexec-unknown,20398.41,20400.76,17,MathSAT
